Dispatch Advice & Supplier Invoice Report																																																	
Type of Item - [Component (2)]																																																	
Dispatch Advice Date - From:[01.01.2014]  TO: [06.03.2014]																																																	
																																																	
Dispatch Advice No	Supplier Invoice Number	Status	SAO	Port of Loading	Port of Discharge	Container Number(or AWB no if by Air)	Type of Container	Vessel Name&VoyageNo	Shipment Date	"Forwarder Ref. No. (Bill of Lading No, AWB No)"	Forwarder	Supplier Code	Suppler Name	Bill To Party Code	Bill to Party Name	Ship to Party Code	Ship to Party (Delivery Details)	Ship To Party Country	Create Date	Update Date	Updated By	Dispatch Advice Line No	Client P/O no	Customer Order Item Line No	PO No	Item Line no in PO	Schedule line no	CMMF	CMMF Descrption	Brand	Customs Code	Vendor Material No	Quantity Delivered	Unit	Gross Weight (KG)	Net Weight (KG)	Volume (CBM)	NB of Packages	The type of Packages	PCS PER PACKAGE	The Package Number Sequence From	The Package Number Sequence To	Pallet No	PO  Unit Price	Quantity Base (Per Unit Price)	Item Total	Charge / Discount	Remark	Amount
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	3	9322126290	000170	9322126403	00170	01	2019317000	19317000 D 345X26/10 1200 H19	NON GR OEM	7606910090		460	KGM	492.00	460.00	0.443	1.00	PALLET	680.00	159.00	159.00	1.00	"3,000.00"	"1,000"	"6,279.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	4	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		936	KGM	969.00	936.00	0.702	1.00	PALLET	"1,738.00"	160.00	160.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	5	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		945	KGM	974.00	945.00	0.712	1.00	PALLET	"1,755.00"	161.00	161.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	6	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		680	KGM	711.00	680.00	0.568	1.00	PALLET	"1,263.00"	162.00	162.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	7	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		730	KGM	761.00	730.00	0.609	1.00	PALLET	"1,356.00"	163.00	163.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	8	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		591	KGM	622.00	591.00	0.516	1.00	PALLET	"1,097.00"	164.00	164.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	9	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		539	KGM	570.00	539.00	0.495	1.00	PALLET	"1,001.00"	165.00	165.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	10	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		568	KGM	599.00	568.00	0.506	1.00	PALLET	"1,055.00"	166.00	166.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	11	9322126290	000180	9322126403	00180	01	2030283000	3028300 D 320X24/10 1200 H19	NON GR OEM	7606910090		586	KGM	616.00	586.00	0.526	1.00	PALLET	"1,088.00"	167.00	167.00	1.00	"3,000.00"	"1,000"	"16,725.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	12	9322126290	000190	9322126403	00190	01	2003026600	3026600 D 400X24/10 1200 H19		7606910090		934	KGM	959.00	934.00	0.735	1.00	PALLET	"1,110.00"	168.00	168.00	1.00	"3,000.00"	"1,000"	"17,070.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	13	9322126290	000190	9322126403	00190	01	2003026600	3026600 D 400X24/10 1200 H19		7606910090		942	KGM	969.00	942.00	0.744	1.00	PALLET	"1,120.00"	169.00	169.00	1.00	"3,000.00"	"1,000"	"17,070.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	14	9322126290	000190	9322126403	00190	01	2003026600	3026600 D 400X24/10 1200 H19		7606910090		935	KGM	962.00	935.00	0.752	1.00	PALLET	"1,111.00"	170.00	170.00	1.00	"3,000.00"	"1,000"	"17,070.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	15	9322126290	000190	9322126403	00190	01	2003026600	3026600 D 400X24/10 1200 H19		7606910090		938	KGM	968.00	938.00	0.744	1.00	PALLET	"1,115.00"	171.00	171.00	1.00	"3,000.00"	"1,000"	"17,070.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	16	9322126290	000190	9322126403	00190	01	2003026600	3026600 D 400X24/10 1200 H19		7606910090		942	KGM	968.00	942.00	0.744	1.00	PALLET	"1,120.00"	172.00	172.00	1.00	"3,000.00"	"1,000"	"17,070.00"			
DA140000087639	A13121515(H)	Completed		HONG KONG	FOS	UACU3434820	FCL20	AL RIFFA   V.1352W	01/01/2014	HKG0123911	DSV	10002633	MEYER ALUMINIUM LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	15.01.2014	MEYER ALUMINIUM	17	9322126290	000190	9322126403	00190	01	2003026600	3026600 D 400X24/10 1200 H19		7606910090		999	KGM	"1,028.00"	999.00	0.777	1.00	PALLET	"1,187.00"	173.00	173.00	1.00	"3,000.00"	"1,000"	"17,070.00"			
DA140000087642	1100017406	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MSKU6109458	FCL40	MAERSK EDMONTON 1402		NGB8158668	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			1	415424/029	000001	9322141605	00010	01	7211001257	211001257 MINI CHOPPER 500 ML (GREY)	NON GR OEM	8509900000		11520	PCE	"5,472.00"	"4,032.00"	48	48.00	PALLET	240.00	1.00	48.00	48.00	260.30	100	"29,986.56"			
DA140000087646	1100017406/7830	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	PONU0365299	FCL20	MAERSK EDMONTON 1402		NGB8158668	PANALPINA CHINA LTD.	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014	09.01.2014	ICY SUPOR SHAOXING	1	415814/001	000001	9322134749	00010	01	7222601635	7222601635 UPPER SEAL	NON GR OEM	3926909790		100	PCE	1.00	0.50	0.02	1.00	CARTON	100.00	1.00	1.00	1.00	93.14	"1,000"	9.31			
DA140000087646	1100017406/7830	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	PONU0365299	FCL20	MAERSK EDMONTON 1402		NGB8158668	PANALPINA CHINA LTD.	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014	09.01.2014	ICY SUPOR SHAOXING	2	415425/030	000001	9322141604	00010	01	7211001258	211001258 WHISK REDUCTOR (GREY)	NON GR OEM	8509900000		15552	PCE	"1,320.00"	"1,200.00"	4	4.00	PALLET	"3,888.00"	1.00	4.00	4.00	114.75	100	"17,845.92"			
DA140000087646	1100017406/7830	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	PONU0365299	FCL20	MAERSK EDMONTON 1402		NGB8158668	PANALPINA CHINA LTD.	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014	09.01.2014	ICY SUPOR SHAOXING	3	415424/029	000001	9322141605	00010	01	7211001257	211001257 MINI CHOPPER 500 ML (GREY)	NON GR OEM	8509900000		2880	PCE	"1,368.00"	"1,008.00"	12	12.00	PALLET	240.00	1.00	12.00	12.00	260.30	100	"7,496.64"			
DA140000087648	TF136668	Approved		XIAMEN	FOS SUR MER		LCL	NYK ADONIS / 019W03	15/01/2014	XMN8162228	DSV	10002641	THERMASTER ELECTRONIC (XIAMEN) LTD	99001201	TEFAL SAS 	99001222	TEFAL SAS - ELECTRICAL Rumilly M4 - VIVALP - MARIGNY	FRANCE	09.01.2014	10.01.2014	THERMASTER	1	9322133746	000010	9322133805	00010	01	2017208260	17208260 S/E THERMOSTAT PLANCHA	NON GR OEM	9032108990		5376	PCE	301.60	254.40	3.3408	4.00	PALLET	"1,344.00"	1.00	4.00	4.00	118.70	100	"6,381.31"			
DA140000087648	TF136668	Approved		XIAMEN	FOS SUR MER		LCL	NYK ADONIS / 019W03	15/01/2014	XMN8162228	DSV	10002641	THERMASTER ELECTRONIC (XIAMEN) LTD	99001201	TEFAL SAS 	99001222	TEFAL SAS - ELECTRICAL Rumilly M4 - VIVALP - MARIGNY	FRANCE	09.01.2014	10.01.2014	THERMASTER	2	9322133743	000010	9322133806	00010	02	2017917081	17917081 DOSEUR 230V WOK/FONDUE	NON GR OEM	9032108990		2456	PCE	76.39	59.69	0.783	1.00	PALLET	"2,456.00"	1.00	1.00	1.00	69.70	100	"1,711.83"			
DA140000087648	TF136668	Approved		XIAMEN	FOS SUR MER		LCL	NYK ADONIS / 019W03	15/01/2014	XMN8162228	DSV	10002641	THERMASTER ELECTRONIC (XIAMEN) LTD	99001201	TEFAL SAS 	99001222	TEFAL SAS - ELECTRICAL Rumilly M4 - VIVALP - MARIGNY	FRANCE	09.01.2014	10.01.2014	THERMASTER	3	9322133741	000010	9322133807	00010	01	2017917073	17917073 CAPSULE EQP WOK/FOND	NON GR OEM	8516900099		9504	PCE	256.00	196.00	8.64	4.00	PALLET	"2,376.00"	1.00	4.00	4.00	110.70	100	"10,520.93"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	1	9322157381	000020	9322157742	00020	01	2027563500	27563500 FLAT GLAS LID24 SILIC INGENIO5	NON GR OEM	7010200000		2700	PCE	"1,456.00"	"1,278.00"	4.15	180.00	CARTON	15.00	1.00	5.00	5.00	164.20	100	"4,433.40"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	2	9322157381	000080	9322157742	00080	01	2027563700	27563700 FLAT GLAS LID28 SILIC INGENIO5	NON GR OEM	7010200000		750	PCE	541.20	480.00	1.55	50.00	CARTON	15.00	6.00	7.00	2.00	192.80	100	"1,446.00"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	3	9322161999	000020	9322162490	00020	01	2027563301	27563301 GLAS LID20 SILIC ING5+STICKER	NON GR OEM	7010200000		3840	PCE	"1,444.00"	"1,279.00"	3.82	192.00	CARTON	20.00	8.00	11.00	4.00	139.30	100	"5,349.12"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	4	9322161999	000030	9322162490	00030	01	2027563101	27563101 GLAS LID16 SILIC ING5+STICKER	NON GR OEM	7010200000		5120	PCE	"1,278.00"	"1,116.00"	3.27	256.00	CARTON	20.00	12.00	15.00	4.00	120.90	100	"6,190.08"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	5	9322161999	000040	9322162490	00040	01	2027563201	27563201 GLAS LID18 SILIC ING5+STICKER	NON GR OEM	7010200000		5760	PCE	"1,797.00"	"1,584.00"	5.11	288.00	CARTON	20.00	16.00	21.00	6.00	129.20	100	"7,441.92"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	6	9322161999	000060	9322162490	00060	01	2027563400	27563400 FLAT GLAS LID22 SILIC INGENIO5	NON GR OEM	7010200000		720	PCE	325.00	293.00	0.8	36.00	CARTON	20.00	22.00	22.00	1.00	151.30	100	"1,089.36"			
DA140000087650	TLS140018	Completed		HONG KONG	FOS SUR MER	UACU3240445	FCL20	CMA CGM NEVADA / 747W	13/01/2014	HKG0126138	DSV	10016307	TECH LINK SILICONES CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	09.01.2014	20.01.2014	TECH LINK SILICONES CO LTD	7	9322168030	000010	9322168754	00010	01	2031675400	31675400 BUTTERFLY WASHER	NON GR OEM	7318220091		48000	PCE	50.80	43.60	0.23	8.00	CARTON	"6,000.00"	1.00	8.00	0.00	2.06	100	988.80			
DA140000087652	1100017811/12	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MEDU8084206	FCL40HQ	MSC FABIOLA FL402		NGB8158661	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			1	414251/020	000001	9322133300	00010	01	7211000855	211000855 ACCESSORY DRIVER	TEFAL	8483908900		28800	PCE	130.00	115.00	0.5	1.00	PALLET	"28,800.00"	1.00	1.00	1.00	4.41	100	"1,270.08"			
DA140000087652	1100017811/12	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MEDU8084206	FCL40HQ	MSC FABIOLA FL402		NGB8158661	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			2	414575/035	000001	9322133303	00010	01	7211000939	211000939 MINI CHOPPER 500 ML (BLACK)	NON GR OEM	8509900000		11232	PCE	"5,341.00"	"3,949.00"	46.8	47.00	PALLET	238.00	1.00	47.00	47.00	255.86	100	"28,738.20"			
DA140000087652	1100017811/12	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MEDU8084206	FCL40HQ	MSC FABIOLA FL402		NGB8158661	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			3	414576/056	000001	9322133304	00010	01	7211000941	211000941 WHISK REDUCTOR (BLACK)	NON GR OEM	8509900000		11664	PCE	990.00	900.00	3	3.00	PALLET	"3,888.00"	1.00	3.00	3.00	116.02	100	"13,532.57"			
DA140000087652	1100017811/12	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MEDU8084206	FCL40HQ	MSC FABIOLA FL402		NGB8158661	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			4	415425/026	000001	9322134754	00010	01	7211001258	211001258 WHISK REDUCTOR (GREY)	NON GR OEM	8509900000		3888	PCE	330.00	300.00	1	1.00	PALLET	"3,888.00"	1.00	1.00	1.00	114.75	100	"4,461.48"			
DA140000087654	1100017827/28	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	TGHU1108168	FCL20	NYK HERMES 003W02		NGB8162279	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			1	415780/007	000001	9322134750	00010	01	7232601568	7232601568 OVERMOLDED BAIONET SUPOR	NON GR OEM	8509900000		5760	PCE	235.00	210.00	1	1.00	PALLET	"5,760.00"	1.00	1.00	1.00	621.89	"1,000"	"3,582.09"			
DA140000087654	1100017827/28	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	TGHU1108168	FCL20	NYK HERMES 003W02		NGB8162279	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			2	415331/009	000001	9322134755	00010	01	7211001251	7211001251 BLOC MOT.EUR D.CLIC-TRIPL'AX	NON GR OEM	8509900000		1890	PCE	"3,505.00"	"3,048.00"	25.5	26.00	PALLET	72.00	1.00	26.00	16.00	"1,159.70"	100	"21,918.33"			
DA140000087655	1100017827	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MOFU6722145	FCL40	NYK HERMES 003W02		NGB8162279	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			1	414248/039	000001	9322133301	00010	01	7211000832	211000832 EMBASE ASS BI CLICCLAV	NON GR OEM	8509900000		4800	PCE	520.00	460.00	4	4.00	PALLET	"1,200.00"	1.00	4.00	4.00	72.43	100	"3,476.64"			
DA140000087655	1100017827	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MOFU6722145	FCL40	NYK HERMES 003W02		NGB8162279	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			2	414248/040	000001	9322133302	00010	01	7211000832	211000832 EMBASE ASS BI CLICCLAV	NON GR OEM	8509900000		2400	PCE	260.00	230.00	2	2.00	PALLET	130.00	1.00	2.00	2.00	72.43	100	"1,738.32"			
DA140000087655	1100017827	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MOFU6722145	FCL40	NYK HERMES 003W02		NGB8162279	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			3	415425/027	000001	9322134753	00010	01	7211001258	211001258 WHISK REDUCTOR (GREY)	NON GR OEM	8509900000		15552	PCE	"1,320.00"	"1,200.00"	4	4.00	PALLET	"3,888.00"	1.00	4.00	4.00	114.75	100	"17,845.92"			
DA140000087655	1100017827	Approved	LEE CHRISTINE	"NINGBO,CHINA"	"LE HAVRE,FRANCE"	MOFU6722145	FCL40	NYK HERMES 003W02		NGB8162279	DSV	99011100	SHAOXING SUPOR ELECTRICAL APP LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	09.01.2014			4	415331/010	000001	9322134756	00010	01	7211001251	7211001251 BLOC MOT.EUR D.CLIC-TRIPL'AX	NON GR OEM	8509900000		1890	PCE	"3,505.00"	"3,048.00"	25.5	26.00	PALLET	73.00	1.00	26.00	26.00	"1,159.70"	100	"21,918.33"			
DA140000087660	SEBI201312212	Approved		HONG KONG AIRPORT	"BOGOTA, COLOMBIA"		BY AIR			SZX862092	PANALPINA CHINA LTD.	10018143	ABLEK TECHNOLOGY LTD	99001890	GROUPE SEB COLOMBIA KM 1  VIA A ZIPAQUIRA	99001890	GROUPE SEB COLOMBIA KM 1  VIA A ZIPAQUIRA	COLOMBIA	09.01.2014	09.01.2014	ABLEK TECHNOLOGY LTD	1	9870002493		9322156540	00010	01	5860013064	146744N MOTOR ABLEK 127V 1 VEL CON VENT	NON GR OEM	8501201900		216	PCE	164.16	155.16	0.21	9.00	CARTON	24.00	1.00	9.00		384.00	100	829.44			
DA140000087660	SEBI201312212	Approved		HONG KONG AIRPORT	"BOGOTA, COLOMBIA"		BY AIR			SZX862092	PANALPINA CHINA LTD.	10018143	ABLEK TECHNOLOGY LTD	99001890	GROUPE SEB COLOMBIA KM 1  VIA A ZIPAQUIRA	99001890	GROUPE SEB COLOMBIA KM 1  VIA A ZIPAQUIRA	COLOMBIA	09.01.2014	09.01.2014	ABLEK TECHNOLOGY LTD	2	9870002493		9322156540	00020	01	5860013065	146745N MOTOR ABLEK 127V 3 VEL CON VENT	NON GR OEM	8501201900		216	PCE	167.40	158.40	0.21	9.00	CARTON	24.00	10.00	18.00		403.00	100	870.48			
DA140000087672	HW14-001SEB	Completed		"SHANGHAI, CHINA"	"LE HAVRE, FRANCE"	UACU8101822	FCL40	CMA CGM GEMINI / FLA18W	11/01/2014	SHA8161858	DSV	10021176	SUZHOU HOWELL ELECTRIC APPLIANCES CO LTD	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	09.01.2014	09.01.2014	HOWELL	1	201310252	000001	9322129183	00010	01	2210100964	100964 ERGOCOMFORT TELESCOPIC TUBE	NON GR OEM	850870000000M		10560	PCE	"8,200.00"	"7,600.00"	26	20.00	PALLET	528.00	1.00	20.00	20.00	227.00	100	"23,971.20"			
